TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
1488,2025-02-13,Football,Sports,South,Online,6,9537.77,57226.62,Net Banking,6554
1489,2025-04-21,Tennis Racket,Sports,North,Offline,10,4435.45,44354.5,Credit Card,5895
1490,2024-08-13,Laptop,Electronics,West,Online,6,3318.14,19908.84,Cash,9237
1491,2025-01-19,Cricket Bat,Sports,East,Online,1,7738.98,7738.98,UPI,2208
1492,2024-09-04,Yoga Mat,Sports,West,Offline,10,2223.98,22239.8,Net Banking,6316
1493,2024-09-26,Laptop,Electronics,East,Offline,4,4863.49,19453.96,UPI,4578
1494,2024-12-27,Oil,Groceries,East,Online,9,9983.72,89853.48,Cash,2424
1495,2024-08-10,Shampoo,Beauty,East,Online,7,377.04,2639.28,UPI,2768
1496,2025-03-29,Wheat,Groceries,East,Online,3,6911.84,20735.52,Credit Card,6660
1497,2024-08-20,Laptop,Electronics,West,Offline,3,9521.23,28563.69,Credit Card,3468
1498,2025-06-17,Shampoo,Beauty,North,Online,7,814.66,5702.62,Credit Card,4369
1499,2024-11-01,Sweater,Clothing,West,Online,10,7074.13,70741.3,Net Banking,7897
1500,2025-04-14,Tennis Racket,Sports,West,Online,2,9449.4,18898.8,Net Banking,8838
1501,2025-04-27,Rice,Groceries,East,Online,8,5568.39,44547.12,Credit Card,7820
1502,2025-05-16,T-Shirt,Clothing,West,Offline,7,7956.33,55694.31,Cash,7640
1503,2024-12-18,T-Shirt,Clothing,East,Online,3,8737.37,26212.11,UPI,1512
1504,2025-03-05,Laptop,Electronics,East,Online,5,5620.97,28104.85,UPI,4442
1505,2025-06-05,Oil,Groceries,South,Offline,9,4163.24,37469.16,UPI,5491
1506,2025-01-10,T-Shirt,Clothing,North,Offline,8,3882.88,31063.04,Credit Card,4221
1507,2024-10-19,Laptop,Electronics,West,Offline,1,7369.44,7369.44,Net Banking,7745
1508,2025-05-09,Headphones,Electronics,West,Online,9,7682.78,69145.02,Cash,3813
1509,2024-10-11,Curtains,Home Decor,South,Online,4,2916.27,11665.08,UPI,5677
1510,2025-04-20,Sweater,Clothing,West,Online,4,4911.19,19644.76,Credit Card,8690
1511,2025-01-23,Sweater,Clothing,East,Offline,1,6000.59,6000.59,UPI,4813
1512,2024-08-13,Camera,Electronics,East,Online,6,4380.85,26285.1,Net Banking,1173
1513,2025-05-02,Jeans,Clothing,South,Online,8,5855.57,46844.56,Net Banking,4498
1514,2024-12-09,Headphones,Electronics,North,Online,2,4536.68,9073.36,Credit Card,8174
1515,2025-06-04,Smartphone,Electronics,West,Offline,2,3300.66,6601.32,Net Banking,7992
1516,2024-08-29,Lamp,Home Decor,North,Offline,10,215.13,2151.3,Cash,7701
1517,2025-04-03,Camera,Electronics,South,Online,7,3998.67,27990.69,Net Banking,8535
1518,2024-11-24,Jeans,Clothing,West,Online,4,6194.37,24777.48,Cash,9082
1519,2025-04-17,Rice,Groceries,West,Online,2,5905.25,11810.5,Cash,9212
1520,2025-03-01,Perfume,Beauty,West,Online,7,1118.35,7828.45,Credit Card,6337
1521,2024-09-29,Headphones,Electronics,West,Online,8,767.9,6143.2,Net Banking,8755
1522,2025-07-10,Sugar,Groceries,North,Offline,4,7316.76,29267.04,UPI,4639
1523,2025-02-18,Sugar,Groceries,North,Offline,3,7760.67,23282.01,Cash,8724
1524,2025-03-11,Sweater,Clothing,South,Offline,8,7405.03,59240.24,UPI,5641
1525,2025-05-02,Face Wash,Beauty,West,Online,4,6568.07,26272.28,Net Banking,1741
1526,2025-02-01,Camera,Electronics,East,Online,9,7757.58,69818.22,Net Banking,4261
1527,2024-08-11,Painting,Home Decor,South,Online,2,4268.24,8536.48,Cash,8258
1528,2025-07-06,T-Shirt,Clothing,East,Offline,3,7897.27,23691.81,Net Banking,1715
1529,2024-10-19,Shampoo,Beauty,North,Offline,1,9469.4,9469.4,Cash,1592
1530,2025-05-26,Sugar,Groceries,North,Offline,4,7416.48,29665.92,Net Banking,3721
1531,2024-10-24,Sweater,Clothing,North,Online,4,9827.69,39310.76,Cash,5689
1532,2024-09-10,Oil,Groceries,East,Offline,8,2641.91,21135.28,Net Banking,6454
1533,2025-05-06,Headphones,Electronics,South,Online,10,7374.69,73746.9,Credit Card,8802
1534,2024-11-16,Lamp,Home Decor,North,Online,1,4260.15,4260.15,Cash,3617
1535,2025-01-22,Yoga Mat,Sports,North,Online,6,7793.07,46758.42,UPI,3587
1536,2025-05-20,Sweater,Clothing,East,Online,3,4363.78,13091.34,Credit Card,4937
1537,2024-08-29,Cricket Bat,Sports,North,Online,9,3180.12,28621.08,UPI,4850
1538,2025-01-24,Camera,Electronics,East,Online,8,8678.3,69426.4,Cash,8274
1539,2024-09-12,Rice,Groceries,East,Offline,9,9694.64,87251.76,Cash,1320
1540,2025-04-30,Yoga Mat,Sports,North,Offline,9,7200.47,64804.23,UPI,7318
1541,2024-12-08,Rice,Groceries,West,Online,6,8774.23,52645.38,Net Banking,4082
1542,2024-08-20,Curtains,Home Decor,South,Offline,4,3498.5,13994,Net Banking,7017
1543,2024-08-22,Camera,Electronics,South,Online,4,3272.29,13089.16,UPI,7426
1544,2025-03-16,Sugar,Groceries,South,Online,2,6077.08,12154.16,Net Banking,7414
1545,2025-06-20,Tennis Racket,Sports,South,Offline,7,6602.2,46215.4,UPI,1450
1546,2024-10-28,Oil,Groceries,North,Offline,9,9253.2,83278.8,Net Banking,2126
1547,2024-12-27,Camera,Electronics,South,Online,4,9400.35,37601.4,UPI,8819
1548,2025-05-12,Headphones,Electronics,East,Offline,10,4024.7,40247,UPI,2258
1549,2025-03-30,Jeans,Clothing,North,Offline,5,9398.1,46990.5,Cash,1256
1550,2025-02-17,Vase,Home Decor,West,Online,9,3200.25,28802.25,Net Banking,3851
1551,2025-05-01,Lipstick,Beauty,South,Online,7,6068.19,42477.33,Net Banking,5088
1552,2024-11-18,Jeans,Clothing,East,Offline,2,511.63,1023.26,Cash,8815
1553,2025-02-06,T-Shirt,Clothing,West,Online,3,3924.8,11774.4,Credit Card,4343
1554,2024-11-22,Curtains,Home Decor,West,Offline,10,859.47,8594.7,Net Banking,7453
1555,2025-02-20,Camera,Electronics,East,Offline,9,5263.5,47371.5,UPI,8061
1556,2025-06-13,Oil,Groceries,North,Online,2,1350.62,2701.24,UPI,1456
1557,2024-11-29,Jeans,Clothing,East,Online,9,6262.11,56358.99,Net Banking,4229
1558,2025-05-13,Painting,Home Decor,South,Online,5,8088.37,40441.85,Net Banking,3456
1559,2025-07-15,Headphones,Electronics,West,Offline,9,2559.2,23032.8,Net Banking,5692
1560,2025-01-23,Camera,Electronics,East,Online,6,5163.64,30981.84,Cash,4871
1561,2024-10-19,Tennis Racket,Sports,South,Offline,2,1479.91,2959.82,Credit Card,6585
1562,2025-07-01,Yoga Mat,Sports,South,Online,9,1328.05,11952.45,Net Banking,5497
1563,2024-12-08,Jeans,Clothing,East,Online,4,3492.72,13970.88,Cash,7302
1564,2025-05-24,Face Wash,Beauty,South,Online,5,6731.42,33657.1,UPI,7600
1565,2025-05-21,Football,Sports,North,Online,6,2150.68,12904.08,Net Banking,1543
1566,2025-02-19,Headphones,Electronics,South,Online,10,7523.42,75234.2,Cash,2900
1567,2024-10-07,Laptop,Electronics,South,Online,3,5414.82,16244.46,Net Banking,6176
1568,2025-05-11,Curtains,Home Decor,East,Online,10,6152.97,61529.7,Credit Card,6778
1569,2025-03-29,Laptop,Electronics,West,Offline,2,6657.34,13314.68,Credit Card,8756
1570,2025-04-21,T-Shirt,Clothing,North,Offline,7,8448.94,59142.58,Net Banking,1018
1571,2024-11-12,Camera,Electronics,South,Online,7,4649.76,32548.32,Cash,9703
1572,2025-02-04,Sugar,Groceries,East,Online,2,9223.27,18446.54,Cash,9866
1573,2025-07-12,Sweater,Clothing,West,Online,5,5901.2,29506,Credit Card,6642
1574,2024-11-05,Painting,Home Decor,North,Offline,8,3432.54,27460.32,UPI,2340
1575,2024-11-25,Jacket,Clothing,North,Online,7,3699.56,25896.92,UPI,9188
1576,2025-07-07,Perfume,Beauty,South,Online,1,9358.34,9358.34,Cash,3783
1577,2025-04-24,Curtains,Home Decor,North,Offline,4,1860.86,7443.44,Cash,5224
1578,2024-07-23,Curtains,Home Decor,West,Online,1,8174.99,8174.99,Cash,8460
1579,2024-10-12,Oil,Groceries,North,Offline,2,5515.34,11030.68,UPI,1601
1580,2024-08-17,Football,Sports,South,Online,7,3969.18,27784.26,Net Banking,3332
1581,2025-01-27,Oil,Groceries,South,Offline,5,9369.38,46846.9,Cash,8522
1582,2025-05-07,Shampoo,Beauty,North,Online,4,4101.85,16407.4,Cash,8232
1583,2025-01-16,Vase,Home Decor,North,Online,6,9646.74,57880.44,UPI,5386
1584,2025-02-14,Smartphone,Electronics,East,Online,10,4712,47120,Net Banking,8697
1585,2025-02-19,Smartphone,Electronics,West,Online,5,6343.66,31718.3,Credit Card,5515
1586,2025-05-03,Headphones,Electronics,South,Online,10,1519.13,15191.3,Cash,3988
1587,2024-09-06,Sugar,Groceries,South,Online,1,5523.68,5523.68,Credit Card,3411
1588,2025-04-08,Oil,Groceries,South,Offline,1,6492.54,6492.54,Cash,1271
1589,2025-02-23,Lipstick,Beauty,North,Offline,5,9584.49,47922.45,UPI,4171
1590,2025-04-18,Rice,Groceries,South,Online,6,2953.17,17719.02,Credit Card,4829
1591,2024-12-28,Sweater,Clothing,West,Offline,4,5021.65,20086.6,Cash,1634
1592,2025-07-10,Sugar,Groceries,North,Online,6,1803.29,10819.74,Net Banking,7829
1593,2024-11-10,Tennis Racket,Sports,East,Online,5,4278.54,21392.7,Cash,7244
1594,2025-05-22,T-Shirt,Clothing,West,Online,6,6460.84,38765.04,Net Banking,1589
1595,2025-01-28,Football,Sports,North,Online,3,3393.15,10179.45,UPI,5630
1596,2025-05-12,Wheat,Groceries,South,Offline,3,4689.74,14069.22,Net Banking,6345
1597,2025-04-20,Vase,Home Decor,South,Online,5,8428.35,42141.75,Cash,2702
1598,2024-11-12,Yoga Mat,Sports,North,Offline,4,2268.86,9075.44,Net Banking,1104
1599,2024-08-10,Perfume,Beauty,West,Offline,9,1995.27,17957.43,Credit Card,5999
1600,2024-12-09,Jacket,Clothing,West,Offline,4,6454.63,25818.52,Cash,7020
1601,2025-07-08,Laptop,Electronics,North,Online,9,9548.88,85939.92,Net Banking,2476
1602,2025-03-02,Wheat,Groceries,North,Offline,2,5312.4,10624.8,UPI,7551
1603,2025-06-10,Oil,Groceries,North,Online,7,5756.61,40296.27,Credit Card,6420
1604,2025-04-04,Sugar,Groceries,South,Online,10,282.48,2824.8,Credit Card,8645
1605,2024-12-08,Curtains,Home Decor,East,Offline,6,4882.83,29296.98,Net Banking,1314
1606,2025-03-05,Lamp,Home Decor,North,Online,7,262.22,1835.54,Credit Card,8241
1607,2025-03-05,Headphones,Electronics,East,Online,1,8422.18,8422.18,UPI,2287
1608,2024-12-14,Tennis Racket,Sports,East,Offline,8,1586.4,12691.2,Cash,9882
1609,2025-02-21,Lamp,Home Decor,North,Offline,9,3719.22,33472.98,Net Banking,7606
1610,2024-09-24,Perfume,Beauty,West,Offline,10,7168.3,71683,Net Banking,7798
1611,2025-02-02,Sugar,Groceries,South,Offline,9,6860.9,61748.1,Credit Card,7587
1612,2025-05-24,Shampoo,Beauty,South,Offline,10,978.62,9786.2,Net Banking,9552
1613,2025-07-07,Headphones,Electronics,West,Offline,9,3726.44,33537.96,UPI,3169
1614,2025-05-27,Lamp,Home Decor,South,Offline,10,6021.18,60211.8,Credit Card,6983
1615,2025-02-02,Laptop,Electronics,South,Offline,3,4264.09,12792.27,Net Banking,6863
1616,2024-10-16,Perfume,Beauty,East,Offline,4,3042.58,12170.32,Credit Card,6116
1617,2024-10-08,Yoga Mat,Sports,North,Offline,1,3216.72,3216.72,Net Banking,2501
1618,2025-03-13,Vase,Home Decor,North,Online,2,9316.24,18632.48,Cash,8939
1619,2024-10-19,Sweater,Clothing,South,Offline,4,974.55,3898.2,Net Banking,3013
1620,2024-11-18,Tennis Racket,Sports,East,Offline,10,7613.01,76130.1,Credit Card,5451
1621,2024-08-04,Lipstick,Beauty,South,Online,9,9812.06,88308.54,Net Banking,9036
1622,2025-05-02,Wheat,Groceries,North,Online,10,6893.09,68930.9,Cash,5783
1623,2025-04-23,Oil,Groceries,West,Offline,10,9295.23,92952.3,Net Banking,6012
1624,2024-08-18,Football,Sports,South,Offline,1,8529.7,8529.7,Net Banking,8614
1625,2025-04-15,Laptop,Electronics,West,Offline,5,1253.17,6265.85,Net Banking,3899
1626,2025-05-02,Headphones,Electronics,South,Online,8,2567.96,20543.68,Credit Card,5571
1627,2025-05-21,Sugar,Groceries,East,Online,6,9390.2,56341.2,Credit Card,7526
1628,2025-05-04,Cricket Bat,Sports,North,Offline,1,461.64,461.64,Net Banking,4543
1629,2024-08-12,Jacket,Clothing,North,Offline,6,918.1,5508.6,Credit Card,3760
1630,2024-09-14,T-Shirt,Clothing,North,Offline,4,7353.15,29412.6,Net Banking,8047
1631,2024-08-06,Face Wash,Beauty,East,Offline,10,5161.1,51611,UPI,2131
1632,2025-04-11,Curtains,Home Decor,North,Online,3,2116.8,6350.4,UPI,5646
1633,2024-10-26,Headphones,Electronics,South,Online,10,1970.96,19709.6,Credit Card,2093
1634,2024-11-08,T-Shirt,Clothing,North,Online,10,7393.12,73931.2,UPI,4898
1635,2025-03-09,Vase,Home Decor,South,Online,3,2693.25,8079.75,UPI,1639
1636,2024-10-17,Rice,Groceries,North,Online,2,5242.16,10484.32,Net Banking,6551
1637,2025-04-23,Lamp,Home Decor,East,Online,6,188.98,1133.88,UPI,7790
1638,2024-08-04,Tennis Racket,Sports,West,Online,7,1499.05,10493.35,Cash,4625
1639,2025-04-09,Football,Sports,West,Offline,4,2872.33,11489.32,Credit Card,7628
1640,2025-05-16,Shampoo,Beauty,West,Online,5,9572.35,47861.75,UPI,8352
1641,2025-01-31,Sweater,Clothing,East,Offline,8,1396.28,11170.24,UPI,9160
1642,2025-04-28,Jacket,Clothing,West,Offline,8,6552.01,52416.08,Net Banking,1647
1643,2025-02-19,Laptop,Electronics,South,Offline,8,5902.06,47216.48,Cash,4047
1644,2024-12-24,Face Wash,Beauty,North,Offline,6,2024.92,12149.52,Cash,8935
1645,2025-05-30,Football,Sports,South,Online,10,2117,21170,Credit Card,6623
1646,2024-12-01,Vase,Home Decor,North,Online,9,9807.47,88267.23,Credit Card,4304
1647,2024-12-24,Jeans,Clothing,West,Offline,9,289.77,2607.93,Cash,8199
1648,2025-07-04,Oil,Groceries,North,Offline,7,7437.41,52061.87,Credit Card,1833
1649,2025-03-23,Perfume,Beauty,West,Online,6,4251.72,25510.32,UPI,8669
1650,2025-04-14,Rice,Groceries,West,Online,9,499.69,4497.21,Net Banking,1579
1651,2025-06-04,Lipstick,Beauty,East,Offline,7,2608.45,18259.15,Credit Card,9328
1652,2025-05-07,Camera,Electronics,North,Offline,7,9972.75,69809.25,Credit Card,8872
1653,2025-03-24,Wheat,Groceries,West,Offline,7,7160.73,50125.11,Cash,9925
1654,2024-08-07,T-Shirt,Clothing,South,Offline,1,3637.03,3637.03,Cash,4033
1655,2025-02-26,Sweater,Clothing,North,Online,2,8073.4,16146.8,UPI,5458
1656,2024-12-24,Yoga Mat,Sports,East,Online,5,8904.04,44520.2,Credit Card,5117
1657,2025-02-25,Shampoo,Beauty,East,Offline,4,1170.27,4681.08,Net Banking,3348
1658,2025-03-08,Wheat,Groceries,East,Online,8,4828.02,38624.16,Net Banking,7118
1659,2025-05-04,Painting,Home Decor,North,Offline,10,1558.01,15580.1,Net Banking,7853
1660,2025-03-14,Shampoo,Beauty,South,Online,3,607.4,1822.2,UPI,9456
1661,2025-01-24,Painting,Home Decor,East,Online,10,756.96,7569.6,UPI,7616
1662,2024-08-16,Jacket,Clothing,East,Offline,1,9677.31,9677.31,Cash,7275
1663,2025-02-24,Perfume,Beauty,South,Offline,6,8702.97,52217.82,Net Banking,5918
1664,2025-05-08,Headphones,Electronics,North,Online,1,3904.22,3904.22,UPI,6755
1665,2025-05-16,Oil,Groceries,North,Offline,1,2801.99,2801.99,UPI,2676
1666,2024-10-20,Tennis Racket,Sports,North,Offline,4,9861.34,39445.36,UPI,6319
1667,2024-07-19,Jacket,Clothing,North,Online,3,6266.92,18800.76,Credit Card,7523
1668,2025-05-28,Sugar,Groceries,South,Online,10,6422.08,64220.8,UPI,4461
1669,2025-05-11,Yoga Mat,Sports,West,Offline,4,4926.27,19705.08,Net Banking,7507
1670,2025-06-07,Perfume,Beauty,North,Offline,8,4827.16,38617.28,Net Banking,4836
1671,2024-11-01,Painting,Home Decor,West,Offline,5,5217.36,26086.8,Net Banking,7342
1672,2024-09-24,Cricket Bat,Sports,South,Online,9,8014.94,72134.46,UPI,8882
1673,2024-10-14,Wheat,Groceries,West,Offline,8,5759.17,46073.36,Net Banking,9514
1674,2024-11-06,Jacket,Clothing,South,Online,4,625.78,2503.12,Net Banking,1864
1675,2024-12-30,Painting,Home Decor,North,Online,3,2241.22,6723.66,Cash,3033
1676,2024-08-03,Yoga Mat,Sports,South,Offline,3,8537.64,25612.92,Cash,2060
1677,2024-09-11,Perfume,Beauty,West,Online,9,6786.82,61081.38,Credit Card,2554
1678,2025-06-27,Football,Sports,North,Offline,9,219.06,1971.54,UPI,6609
1679,2025-01-19,Lamp,Home Decor,North,Online,10,2501.42,25014.2,Net Banking,5666
1680,2025-06-16,Yoga Mat,Sports,East,Offline,1,3626.94,3626.94,Net Banking,8705
1681,2025-02-14,Cricket Bat,Sports,South,Offline,10,5441.48,54414.8,Credit Card,3360
1682,2025-05-22,Lamp,Home Decor,South,Offline,4,213.96,855.84,Cash,8057
1683,2025-02-16,Sweater,Clothing,East,Online,10,6928,69280,Cash,1539
1684,2025-05-09,Wheat,Groceries,West,Online,9,2124.98,19124.82,Net Banking,6640
1685,2025-04-22,Wheat,Groceries,West,Offline,10,8171.14,81711.4,Cash,3091
1686,2025-02-12,Sweater,Clothing,West,Offline,8,2473.45,19787.6,Net Banking,1035
1687,2024-10-31,Cricket Bat,Sports,West,Online,9,4249.64,38246.76,Net Banking,7064
1688,2024-09-26,Sugar,Groceries,South,Offline,9,3229.98,29069.82,Credit Card,9814
1689,2025-01-06,Oil,Groceries,West,Online,10,355.35,3553.5,Credit Card,6675
1690,2025-05-02,Oil,Groceries,East,Online,5,9582.21,47911.05,UPI,7605
1691,2025-03-16,Laptop,Electronics,North,Online,6,8892.85,53357.1,UPI,3448
1692,2024-09-16,Perfume,Beauty,West,Offline,7,7631.21,53418.47,UPI,3230
1693,2024-08-23,Rice,Groceries,North,Offline,7,6223.85,43566.95,UPI,2227
1694,2024-11-02,Sweater,Clothing,South,Online,7,2771.08,19397.56,UPI,6619
1695,2024-10-09,Cricket Bat,Sports,North,Online,6,4852.92,29117.52,Cash,4063
1696,2025-07-15,Jeans,Clothing,South,Online,9,183.65,1652.85,UPI,6483
1697,2025-01-19,Painting,Home Decor,North,Online,10,4724.61,47246.1,Credit Card,2034
1698,2025-01-18,Laptop,Electronics,South,Online,3,8698.24,26094.72,Cash,8881
1699,2025-07-09,Shampoo,Beauty,South,Offline,9,6959.99,62639.91,Cash,1425
1700,2025-03-31,Wheat,Groceries,South,Online,1,6436.05,6436.05,Credit Card,5260
1701,2025-06-30,Painting,Home Decor,East,Online,6,845.41,5072.46,UPI,2467
1702,2025-03-29,Perfume,Beauty,East,Online,8,5806.04,46448.32,Net Banking,6010
1703,2025-03-22,Shampoo,Beauty,North,Online,9,8798.49,79186.41,UPI,5275
1704,2025-02-08,Jeans,Clothing,East,Online,3,1876.99,5630.97,Cash,5863
1705,2025-04-12,Jeans,Clothing,North,Offline,5,7074.58,35372.9,Net Banking,8881
1706,2025-04-14,Wheat,Groceries,North,Online,2,3948.21,7896.42,Net Banking,5453
1707,2025-03-07,Laptop,Electronics,West,Offline,2,662.49,1324.98,Net Banking,5829
1708,2025-04-25,Rice,Groceries,North,Online,8,8538.87,68310.96,Credit Card,5010
1709,2024-11-11,Jeans,Clothing,North,Online,6,5851.14,35106.84,Credit Card,7281
1710,2025-05-12,Yoga Mat,Sports,North,Online,2,2131.82,4263.64,Credit Card,7262
1711,2024-08-16,Sugar,Groceries,East,Offline,5,5631.47,28157.35,UPI,9448
1712,2025-07-05,Headphones,Electronics,West,Online,1,8492.12,8492.12,Cash,3605
1713,2024-12-13,Curtains,Home Decor,East,Online,1,363.47,363.47,Net Banking,8524
1714,2024-11-24,Jeans,Clothing,West,Offline,4,4989.17,19956.68,Cash,1877
1715,2024-08-15,Painting,Home Decor,South,Online,4,2434.03,9736.12,UPI,7440
1716,2025-03-04,Curtains,Home Decor,South,Online,6,6985.96,41915.76,Net Banking,9567
1717,2025-02-07,Cricket Bat,Sports,South,Online,8,6104.5,48836,Cash,1758
1718,2024-11-11,Cricket Bat,Sports,South,Offline,9,7654.03,68886.27,Credit Card,8315
1719,2025-03-20,Face Wash,Beauty,North,Offline,3,1254.56,3763.68,Cash,6586
1720,2025-03-28,Yoga Mat,Sports,North,Offline,10,1189.36,11893.6,Net Banking,3486
1721,2024-12-26,Laptop,Electronics,South,Offline,9,3873.93,34865.37,Cash,1425
1722,2024-09-17,Headphones,Electronics,South,Online,4,6770.62,27082.48,Credit Card,8017
1723,2024-12-23,Wheat,Groceries,North,Online,10,5602.69,56026.9,Net Banking,8913
1724,2025-06-02,Camera,Electronics,North,Online,8,6769.81,54158.48,UPI,6722
1725,2025-01-04,Tennis Racket,Sports,North,Online,5,8573.59,42867.95,Credit Card,8506
1726,2025-02-09,Wheat,Groceries,South,Online,8,6716.29,53730.32,Credit Card,8323
1727,2025-03-14,Cricket Bat,Sports,North,Online,6,278.25,1669.5,Credit Card,8963
1728,2025-05-02,Smartphone,Electronics,East,Offline,5,7151.51,35757.55,Credit Card,4576
1729,2024-11-01,Jeans,Clothing,West,Online,2,4038.56,8077.12,UPI,1938
1730,2024-08-09,Wheat,Groceries,North,Online,4,4700.77,18803.08,Credit Card,1646
1731,2025-03-29,T-Shirt,Clothing,East,Offline,5,2154.02,10770.1,Cash,6897
1732,2024-12-04,Painting,Home Decor,West,Offline,2,2526.49,5052.98,Cash,8651
1733,2024-11-03,Sugar,Groceries,West,Offline,5,7777.86,38889.3,Cash,5301
1734,2024-09-14,Lipstick,Beauty,North,Online,2,4296.55,8593.1,Net Banking,7625
1735,2024-07-23,Rice,Groceries,West,Online,3,2628.81,7886.43,UPI,9489
1736,2025-01-14,Laptop,Electronics,East,Offline,4,9887.95,39551.8,Net Banking,4422
1737,2025-01-03,Wheat,Groceries,East,Online,3,1398.89,4196.67,Credit Card,4907
1738,2025-06-07,Cricket Bat,Sports,West,Offline,9,9276.64,83489.76,Net Banking,8544
1739,2024-07-31,Headphones,Electronics,East,Online,6,2387.04,14322.24,Net Banking,9881
1740,2025-03-05,Wheat,Groceries,South,Online,9,8827.97,79451.73,Net Banking,6783
1741,2025-01-17,Football,Sports,South,Online,9,2012.27,18110.43,Net Banking,8945
1742,2024-12-24,Cricket Bat,Sports,West,Offline,5,6706,33530,Net Banking,1836
1743,2025-07-08,Oil,Groceries,North,Online,10,4656.25,46562.5,UPI,5236
1744,2024-08-14,Laptop,Electronics,West,Online,2,1779.73,3559.46,UPI,7086
1745,2025-05-29,Laptop,Electronics,East,Online,8,312.28,2498.24,UPI,8268
1746,2025-07-07,Vase,Home Decor,North,Offline,4,8879.31,35517.24,Net Banking,9627
1747,2024-09-07,Headphones,Electronics,South,Online,2,4437.05,8874.1,Cash,5834
1748,2024-10-19,T-Shirt,Clothing,South,Offline,8,5954.66,47637.28,Credit Card,8400
1749,2025-07-05,Sugar,Groceries,South,Offline,2,4925.28,9850.56,Credit Card,1819
1750,2025-03-30,Yoga Mat,Sports,West,Offline,4,4958.74,19834.96,Cash,2258
1751,2024-09-21,Curtains,Home Decor,North,Offline,5,424.98,2124.9,Cash,4530
1752,2024-08-25,Cricket Bat,Sports,East,Offline,4,9289.62,37158.48,UPI,2130
1753,2025-02-28,Oil,Groceries,West,Offline,5,177.11,885.55,UPI,5463
1754,2025-05-23,Curtains,Home Decor,North,Offline,5,5942.27,29711.35,Credit Card,1039
1755,2025-02-22,Shampoo,Beauty,South,Online,3,883.16,2649.48,UPI,2918
1756,2024-11-21,Lamp,Home Decor,West,Online,1,875.73,875.73,UPI,5812
1757,2025-01-20,Jacket,Clothing,East,Online,6,2309.44,13856.64,UPI,6776
1758,2024-11-01,Yoga Mat,Sports,North,Offline,10,2594.7,25947,Credit Card,2374
1759,2024-08-13,Jacket,Clothing,East,Online,3,7956.3,23868.9,UPI,8883
1760,2024-10-26,Vase,Home Decor,South,Offline,3,5990.92,17972.76,Credit Card,7066
